"DTI_CL_INDICADOR","Indicator","DTI_CL_TRIMESTRE_MOVIL","Mobile Quarter","DTI_CL_REGION","Region","DTI_CL_SEXO","Sex","Value","Flag Codes","Flags"
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL13","Region Metropolitana de Santiago","_T","Total",4106.51384074046,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL13","Region Metropolitana de Santiago","M","Male",2357.28072329747,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL13","Region Metropolitana de Santiago","F","Female",1749.23311744299,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",421.99031486415,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",262.207307765558,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",159.783007098592,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL07","Region of Maule","_T","Total",470.948942543642,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL07","Region of Maule","M","Male",287.242695659034,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL07","Region of Maule","F","Female",183.706246884608,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL16","Region of Ñuble","_T","Total",220.005711808329,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL16","Region of Ñuble","M","Male",134.05134837788,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL16","Region of Ñuble","F","Female",85.954363430449,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL08","Region of Biobío","_T","Total",686.161127426616,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL08","Region of Biobío","M","Male",404.897853859429,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL08","Region of Biobío","F","Female",281.263273567187,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL09","Region of La Araucanía","_T","Total",378.184734261123,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL09","Region of La Araucanía","M","Male",224.214817113376,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL09","Region of La Araucanía","F","Female",153.969917147747,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL14","Region of Los Ríos","_T","Total",169.740842995165,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL14","Region of Los Ríos","M","Male",101.678527264078,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL14","Region of Los Ríos","F","Female",68.0623157310873,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL10","Region of Los Lagos","_T","Total",337.792285065054,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL10","Region of Los Lagos","M","Male",206.32777831089,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL10","Region of Los Lagos","F","Female",131.464506754163,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",55.4879467841554,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",31.5746451787967,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",23.9133016053588,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",91.4562252595968,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",52.3942574371102,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V06","2021 may-jul","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",39.0619678224865,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","_T","Nationwide total","_T","Total",9030.6784476999,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","_T","Nationwide total","M","Male",5308.31714991662,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","_T","Nationwide total","F","Female",3722.36129778328,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL15","Region of Arica y Parinacota","_T","Total",109.38278733517,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL15","Region of Arica y Parinacota","M","Male",65.221989688186,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL15","Region of Arica y Parinacota","F","Female",44.1607976469845,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL01","Region of Tarapacá","_T","Total",181.930282596127,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL01","Region of Tarapacá","M","Male",107.631735155,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL01","Region of Tarapacá","F","Female",74.298547441127,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL02","Region of Antofagasta","_T","Total",335.406866766601,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL02","Region of Antofagasta","M","Male",201.849550341573,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL02","Region of Antofagasta","F","Female",133.557316425028,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL03","Region of Atacama","_T","Total",145.762554467227,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL03","Region of Atacama","M","Male",88.8516459044697,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL03","Region of Atacama","F","Female",56.9109085627574,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL04","Region of Coquimbo","_T","Total",357.640695580526,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL04","Region of Coquimbo","M","Male",215.967589608489,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL04","Region of Coquimbo","F","Female",141.673105972036,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL05","Region of Valparaíso","_T","Total",901.259879400277,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL05","Region of Valparaíso","M","Male",523.273064794494,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL05","Region of Valparaíso","F","Female",377.986814605784,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL13","Region Metropolitana de Santiago","_T","Total",4152.6206955994,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL13","Region Metropolitana de Santiago","M","Male",2386.25743795049,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL13","Region Metropolitana de Santiago","F","Female",1766.36325764892,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",417.653581283023,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",261.555300367562,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",156.098280915461,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL07","Region of Maule","_T","Total",473.702064922267,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL07","Region of Maule","M","Male",289.573606914317,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL07","Region of Maule","F","Female",184.12845800795,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL16","Region of Ñuble","_T","Total",222.042135202291,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL16","Region of Ñuble","M","Male",133.927083918154,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL16","Region of Ñuble","F","Female",88.1150512841368,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL08","Region of Biobío","_T","Total",695.893456489112,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL08","Region of Biobío","M","Male",411.459523975631,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL08","Region of Biobío","F","Female",284.43393251348,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL09","Region of La Araucanía","_T","Total",381.769496100658,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL09","Region of La Araucanía","M","Male",229.167402546157,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL09","Region of La Araucanía","F","Female",152.6020935545,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL14","Region of Los Ríos","_T","Total",168.435793949391,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL14","Region of Los Ríos","M","Male",101.117561196715,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL14","Region of Los Ríos","F","Female",67.3182327526762,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL10","Region of Los Lagos","_T","Total",337.649460691383,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL10","Region of Los Lagos","M","Male",207.050200652342,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL10","Region of Los Lagos","F","Female",130.599260039041,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",55.8235555005318,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",31.3272242535211,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",24.4963312470107,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",93.7051418159145,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",54.086232649524,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V07","2021 jun-aug","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",39.6189091663904,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","_T","Nationwide total","_T","Total",9111.08184764209,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","_T","Nationwide total","M","Male",5348.18164518486,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","_T","Nationwide total","F","Female",3762.90020245723,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL15","Region of Arica y Parinacota","_T","Total",110.769084607856,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL15","Region of Arica y Parinacota","M","Male",65.886632526378,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL15","Region of Arica y Parinacota","F","Female",44.8824520814778,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL01","Region of Tarapacá","_T","Total",181.657986670788,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL01","Region of Tarapacá","M","Male",107.757004308012,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL01","Region of Tarapacá","F","Female",73.9009823627764,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL02","Region of Antofagasta","_T","Total",343.749216090868,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL02","Region of Antofagasta","M","Male",205.916398081171,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL02","Region of Antofagasta","F","Female",137.832818009697,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL03","Region of Atacama","_T","Total",147.170650741747,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL03","Region of Atacama","M","Male",89.2098183721428,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL03","Region of Atacama","F","Female",57.9608323696043,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL04","Region of Coquimbo","_T","Total",367.244299405036,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL04","Region of Coquimbo","M","Male",220.885504341614,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL04","Region of Coquimbo","F","Female",146.358795063423,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL05","Region of Valparaíso","_T","Total",894.776998569704,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL05","Region of Valparaíso","M","Male",519.145336237188,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL05","Region of Valparaíso","F","Female",375.631662332516,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL13","Region Metropolitana de Santiago","_T","Total",4182.78657259586,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL13","Region Metropolitana de Santiago","M","Male",2410.51314902159,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL13","Region Metropolitana de Santiago","F","Female",1772.27342357427,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",423.716398332119,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",262.034058966061,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",161.682339366059,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL07","Region of Maule","_T","Total",486.255970614822,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL07","Region of Maule","M","Male",296.424327150179,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL07","Region of Maule","F","Female",189.831643464643,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL16","Region of Ñuble","_T","Total",222.074755207719,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL16","Region of Ñuble","M","Male",134.02825592075,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL16","Region of Ñuble","F","Female",88.0464992869687,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL08","Region of Biobío","_T","Total",698.544055000296,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL08","Region of Biobío","M","Male",408.288707010546,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL08","Region of Biobío","F","Female",290.25534798975,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL09","Region of La Araucanía","_T","Total",390.926669382857,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL09","Region of La Araucanía","M","Male",233.211920239005,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL09","Region of La Araucanía","F","Female",157.714749143852,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL14","Region of Los Ríos","_T","Total",170.386019596968,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL14","Region of Los Ríos","M","Male",101.790261872122,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL14","Region of Los Ríos","F","Female",68.5957577248453,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL10","Region of Los Lagos","_T","Total",339.826284696992,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL10","Region of Los Lagos","M","Male",206.695740809088,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL10","Region of Los Lagos","F","Female",133.130543887904,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",57.4669913244137,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",32.16921178702,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",25.2977795373936,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",93.7298948040456,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",54.2253185419967,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V08","2021 jul-sep","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",39.504576262049,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","_T","Nationwide total","_T","Total",9199.51970901531,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","_T","Nationwide total","M","Male",5378.00118697394,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","_T","Nationwide total","F","Female",3821.51852204136,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL15","Region of Arica y Parinacota","_T","Total",111.722229502009,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL15","Region of Arica y Parinacota","M","Male",66.9352677360621,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL15","Region of Arica y Parinacota","F","Female",44.786961765947,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL01","Region of Tarapacá","_T","Total",184.308908304299,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL01","Region of Tarapacá","M","Male",106.840842514323,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL01","Region of Tarapacá","F","Female",77.4680657899764,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL02","Region of Antofagasta","_T","Total",349.255684486275,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL02","Region of Antofagasta","M","Male",208.459853740694,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL02","Region of Antofagasta","F","Female",140.795830745582,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL03","Region of Atacama","_T","Total",147.902891497351,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL03","Region of Atacama","M","Male",89.0087481208609,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL03","Region of Atacama","F","Female",58.8941433764905,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL04","Region of Coquimbo","_T","Total",369.659061302813,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL04","Region of Coquimbo","M","Male",220.62435013783,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL04","Region of Coquimbo","F","Female",149.034711164983,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL05","Region of Valparaíso","_T","Total",908.521162108476,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL05","Region of Valparaíso","M","Male",522.505198300947,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL05","Region of Valparaíso","F","Female",386.015963807529,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL13","Region Metropolitana de Santiago","_T","Total",4209.42537955859,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL13","Region Metropolitana de Santiago","M","Male",2412.24231751574,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL13","Region Metropolitana de Santiago","F","Female",1797.18306204285,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",430.788683033127,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",266.259789107206,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",164.528893925922,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL07","Region of Maule","_T","Total",490.420560677086,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL07","Region of Maule","M","Male",296.956785197738,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL07","Region of Maule","F","Female",193.463775479348,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL16","Region of Ñuble","_T","Total",224.686416037719,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL16","Region of Ñuble","M","Male",135.59669730906,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL16","Region of Ñuble","F","Female",89.0897187286589,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL08","Region of Biobío","_T","Total",709.395278209226,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL08","Region of Biobío","M","Male",418.345442615078,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL08","Region of Biobío","F","Female",291.049835594149,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL09","Region of La Araucanía","_T","Total",397.985910387582,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL09","Region of La Araucanía","M","Male",236.485315737961,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL09","Region of La Araucanía","F","Female",161.500594649621,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL14","Region of Los Ríos","_T","Total",174.918233914004,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL14","Region of Los Ríos","M","Male",104.762804151577,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL14","Region of Los Ríos","F","Female",70.1554297624268,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL10","Region of Los Lagos","_T","Total",338.008004885133,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL10","Region of Los Lagos","M","Male",206.018756309538,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL10","Region of Los Lagos","F","Female",131.989248575596,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",58.1116702744016,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",32.4453888507726,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",25.6662814236289,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",94.4096348372101,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",54.5136296285516,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V09","2021 aug-oct","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",39.8960052086585,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","_T","Nationwide total","_T","Total",9255.04981903516,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","_T","Nationwide total","M","Male",5397.58835975414,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","_T","Nationwide total","F","Female",3857.46145928103,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL15","Region of Arica y Parinacota","_T","Total",111.431711129138,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL15","Region of Arica y Parinacota","M","Male",67.2498507190871,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL15","Region of Arica y Parinacota","F","Female",44.1818604100511,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL01","Region of Tarapacá","_T","Total",185.503588373809,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL01","Region of Tarapacá","M","Male",105.741286451235,,
