"DTI_CL_INDICADOR","Indicator","DTI_CL_TRIMESTRE_MOVIL","Mobile trimester","DTI_CL_REGION","Region","DTI_CL_SEXO","Sex","Value","Flag Codes","Flags"
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL15","Region of Arica y Parinacota","M","Male",68.8895900366481,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL15","Region of Arica y Parinacota","F","Female",48.2820195923899,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL01","Region of Tarapacá","_T","Total",63.1695154957915,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL01","Region of Tarapacá","M","Male",75.9401530903018,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL01","Region of Tarapacá","F","Female",49.9873881980179,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL02","Region of Antofagasta","_T","Total",57.614730215906,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL02","Region of Antofagasta","M","Male",72.7576384115266,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL02","Region of Antofagasta","F","Female",41.9830615210523,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL03","Region of Atacama","_T","Total",58.0312331804092,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL03","Region of Atacama","M","Male",74.1723425836465,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL03","Region of Atacama","F","Female",41.5393647920406,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL04","Region of Coquimbo","_T","Total",53.9920301364104,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL04","Region of Coquimbo","M","Male",68.8377076500987,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL04","Region of Coquimbo","F","Female",39.9182990589425,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL05","Region of Valparaíso","_T","Total",53.5136909969093,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL05","Region of Valparaíso","M","Male",66.5695287935316,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL05","Region of Valparaíso","F","Female",41.3249704756472,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL13","Region Metropolitana de Santiago","_T","Total",58.4237519600155,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL13","Region Metropolitana de Santiago","M","Male",70.9363037576173,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL13","Region Metropolitana de Santiago","F","Female",46.7533852917825,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",54.6882333140974,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",69.5081040441353,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",40.0048084217725,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL07","Region of Maule","_T","Total",49.6428098555654,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL07","Region of Maule","M","Male",66.7354145566774,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL07","Region of Maule","F","Female",33.2125575394823,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL16","Region of Ñuble","_T","Total",49.2662070122164,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL16","Region of Ñuble","M","Male",64.6603148534424,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL16","Region of Ñuble","F","Female",34.7657472282544,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL08","Region of Biobío","_T","Total",52.2059793803016,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL08","Region of Biobío","M","Male",65.5747480236815,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL08","Region of Biobío","F","Female",39.6781208320786,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL09","Region of La Araucanía","_T","Total",52.993951947906,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL09","Region of La Araucanía","M","Male",66.3688169213042,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL09","Region of La Araucanía","F","Female",40.3416548065955,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL14","Region of Los Ríos","_T","Total",48.3918835433206,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL14","Region of Los Ríos","M","Male",61.843515003121,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL14","Region of Los Ríos","F","Female",35.4217452259682,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL10","Region of Los Lagos","_T","Total",53.6248342485475,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL10","Region of Los Lagos","M","Male",68.1760680211724,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL10","Region of Los Lagos","F","Female",39.3122674655224,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",63.3347154244284,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",74.2569747088877,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",51.8595210555085,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",53.0470839193089,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",64.3546504014711,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V08","2010 jul-sep","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",41.337832856533,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","_T","Nationwide total","_T","Total",55.5809805385751,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","_T","Nationwide total","M","Male",69.0820727565028,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","_T","Nationwide total","F","Female",42.7486474241567,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL15","Region of Arica y Parinacota","_T","Total",57.4867739397777,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL15","Region of Arica y Parinacota","M","Male",69.5309293938457,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL15","Region of Arica y Parinacota","F","Female",45.8963469416827,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL01","Region of Tarapacá","_T","Total",60.8736926525235,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL01","Region of Tarapacá","M","Male",74.1198699663154,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL01","Region of Tarapacá","F","Female",47.2039149569299,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL02","Region of Antofagasta","_T","Total",59.2528753981287,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL02","Region of Antofagasta","M","Male",74.467652868001,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL02","Region of Antofagasta","F","Female",43.5486542915282,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL03","Region of Atacama","_T","Total",57.4097452993613,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL03","Region of Atacama","M","Male",73.2283954492221,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL03","Region of Atacama","F","Female",41.2437251432169,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL04","Region of Coquimbo","_T","Total",53.8179398753431,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL04","Region of Coquimbo","M","Male",69.1806850657684,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL04","Region of Coquimbo","F","Female",39.2551929938987,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL05","Region of Valparaíso","_T","Total",53.6803242008025,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL05","Region of Valparaíso","M","Male",66.3820373322471,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL05","Region of Valparaíso","F","Female",41.8213369111368,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL13","Region Metropolitana de Santiago","_T","Total",58.1029602984347,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL13","Region Metropolitana de Santiago","M","Male",70.6103335217516,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL13","Region Metropolitana de Santiago","F","Female",46.4351473956792,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",54.740044457921,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",68.7221295984852,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",40.8882103474616,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL07","Region of Maule","_T","Total",50.7180939114983,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL07","Region of Maule","M","Male",67.5597227616319,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL07","Region of Maule","F","Female",34.5314175264362,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL16","Region of Ñuble","_T","Total",48.7018670668514,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL16","Region of Ñuble","M","Male",61.7405171275266,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL16","Region of Ñuble","F","Female",36.422272915911,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL08","Region of Biobío","_T","Total",53.1723867751505,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL08","Region of Biobío","M","Male",67.2986835679984,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL08","Region of Biobío","F","Female",39.9351440021688,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL09","Region of La Araucanía","_T","Total",53.1919009294315,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL09","Region of La Araucanía","M","Male",67.831667751432,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL09","Region of La Araucanía","F","Female",39.3463285125057,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL14","Region of Los Ríos","_T","Total",48.9138095076948,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL14","Region of Los Ríos","M","Male",62.3895166857267,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL14","Region of Los Ríos","F","Female",35.9216297671948,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL10","Region of Los Lagos","_T","Total",54.5124123398388,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL10","Region of Los Lagos","M","Male",68.8117433328291,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL10","Region of Los Lagos","F","Female",40.4491313587262,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",63.8410012210168,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",75.0692533016818,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",52.0475511812235,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",56.6866799468504,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",67.7891957753079,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V09","2010 aug-oct","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",45.1912968080672,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V10","2010 sep-nov","_T","Nationwide total","_T","Total",56.1736732003725,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V10","2010 sep-nov","_T","Nationwide total","M","Male",69.5950660378802,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V10","2010 sep-nov","_T","Nationwide total","F","Female",43.4165222364144,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V10","2010 sep-nov","CHL15","Region of Arica y Parinacota","_T","Total",57.7875877669521,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V10","2010 sep-nov","CHL15","Region of Arica y Parinacota","M","Male",70.7153552846357,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V10","2010 sep-nov","CHL15","Region of Arica y Parinacota","F","Female",45.345508899512,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V10","2010 sep-nov","CHL01","Region of Tarapacá","_T","Total",61.2707659276159,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2010-V10","2010 sep-nov","CHL01","Region of Tarapacá","M","Male",73.6410562845237,,
